Source,Target,Weight20192,Weight20201,Weight20202
s12691a,s22028a,0.0564,,
s12691a,s22038a,0.0527,0.0687,
s12691a,s22048a,0.068,0.0822,0.0433
s12691a,s22058a,0.0784,0.0508,0.0331
s12691a,s22068a,0.0828,,0.0634
s12691a,s37041a,0.0905,,
s12691a,s42034a,0.0654,,
s12691a,s42112a,0.0595,0.0222,
s129xxa,s14129a,0.0556,,
s129xxa,s22018d,0.067,,
s129xxa,s22048d,0.0687,,
s129xxa,s37031a,0.0556,,
s134xxa,s161xxa,0.0599,0.0307,
s134xxd,s20219d,0.0686,,0.0485
s134xxd,s22018d,0.083,,0.0502
s134xxd,s22019d,0.1322,,
s134xxd,s22048d,0.0862,,
s134xxd,s2220xd,0.0592,,
s134xxd,s2239xd,0.0862,,
s134xxd,s272xxd,0.1229,0.0427,
s134xxd,s27321d,0.0916,,0.0369
s134xxd,s36116d,0.0614,,
s134xxd,s41102d,0.083,,
s134xxd,s42101d,0.0518,,0.0433
s134xxd,s42102d,0.0518,,0.0342
s134xxd,s52302d,0.0862,,
s134xxd,s80811d,0.0535,,0.045
s134xxd,s82101d,0.0862,,
s134xxd,s8252xd,0.083,,
s134xxd,s92902d,0.083,,
s134xxd,z4803,0.0502,,
s140xxa,s21212a,0.0869,,
s140xxa,s22018a,0.109,,0.0525
s140xxa,s22028a,0.0564,,
s140xxa,s22038a,0.0527,,
s140xxa,s22048a,0.068,0.0822,
s140xxa,s32012a,0.0707,,
s140xxa,s41012a,0.0564,,
s14104s,s14105s,0.0593,0.0624,
s14105s,s14106s,0.1078,0.2039,0.0833
s14105s,z9352,0.0526,,
s14106s,s82392a,0.0642,,
s14106s,s82492a,0.068,,
s14106s,t24311a,0.0545,,
s14123a,s82031a,0.0905,,
s14123a,s90121a,0.1,,
s14123a,t2123xa,0.0687,,
s14129a,s199xxa,0.0995,,
s14129a,s37031a,0.0556,,
s14129d,s22039d,0.0687,,
s14129d,s22049d,0.0659,,
s14129d,s22058d,0.0862,,
s14129d,s27329d,0.0564,,
s14129d,s36039d,0.0862,,
s14129d,s52202d,0.0905,,
s14129d,s8001xd,0.0862,,
s143xxa,s22051a,0.1071,,
s143xxa,s37041a,0.075,,
s143xxa,s43004a,0.1139,,0.0451
s143xxa,s43005a,0.0536,0.0494,
s143xxa,s46012a,0.0625,,
s143xxa,s4991xa,0.0665,,
s143xxa,s61217a,0.0569,,
s143xxa,s6412xa,0.075,,
s143xxa,s66822a,0.0569,,
s15102a,s22061a,0.0608,,
s15102a,s27892a,0.0784,,0.0794
s15102a,s32391a,0.0862,,
s15102a,s82392a,0.0822,,
s161xxa,s29012a,0.0553,,
s199xxa,s32012a,0.052000000000000005,,
s199xxa,s42255a,0.0564,,
s199xxa,s52252a,0.0575,,
s199xxa,s52351a,0.0553,,
s2001xa,s32048a,0.052000000000000005,,
s2001xa,s42232a,0.0614,,
s2001xa,s92111a,0.0659,,
s2020xa,s52532a,0.052000000000000005,,
s20211a,s20212a,0.1057,0.1826,0.0815
s20211a,s7001xa,0.0521,0.0301,0.0096
s20211a,s8012xa,0.0533,0.009000000000000001,
s20219d,s301xxd,0.0926,,0.09699999999999999
s20219d,s3219xd,0.057,,
s20219d,s32392d,0.0645,,
s20219d,s43102a,0.0536,,
s20219d,s50811d,0.0728,,
s20219d,s82852d,0.0645,,
s20221a,s20222a,0.3322,,0.0862
s20221a,s32031a,0.0728,,
s20221a,s60211a,0.0536,,
s20221a,s7290xa,0.0518,,
s20221a,s82101d,0.0951,,
s20221a,s9001xa,0.0644,,
s20221a,s9002xa,0.062,,
s20221a,t490x5a,0.0575,,
s20222a,s32031a,0.0686,,
s20222a,s4991xa,0.07400000000000001,,
s20222a,s60211a,0.0518,,
s20222a,s7290xa,0.0502,,
s20222a,s9001xa,0.0614,,
s20222a,s9002xa,0.0593,,
s20222a,s90121a,0.0862,,
s20222a,t490x5a,0.0553,,
s20229a,s20312a,0.0525,,
s20311a,s20312a,0.1049,0.2932,0.155
s20311a,s233xxa,0.0508,,
s20311a,s30811a,0.1259,0.162,0.0336
s20311a,s40211a,0.0516,0.0814,0.0288
s20311a,s40212a,0.0541,0.0392,0.0469
s20311a,s41151a,0.0911,,
s20311a,s70211a,0.0784,0.0344,0.0727
s20311a,s92111a,0.0508,,
s20312a,s20419a,0.071,0.0399,
s20312a,s30811a,0.1238,0.0946,0.0441
s20319a,s37052a,0.0511,,
s20419a,s30810a,0.1263,0.0533,0.0693
s20419a,s32441a,0.051,,
s20419a,s37041a,0.0525,,
s20419a,s40211a,0.0863,,0.0148
s20419a,s40212a,0.0724,,0.0162
s20419a,s40811a,0.051,,
s20419a,s42111a,0.0899,,
s20419a,s61215a,0.0502,,
s20419a,s62317a,0.0525,,0.0707
s20419a,s62616a,0.051,,
s21111a,s21212a,0.0836,0.0769,
s21111a,s37032a,0.077,,
s21111a,s41011a,0.0982,,0.10400000000000001
s21112a,s31113a,0.08,,
s21112a,s31119a,0.0554,,0.0241
s21112a,s41011a,0.0999,0.0416,0.0367
s21112a,s41112a,0.07,0.0187,0.06
s21112a,s71111a,0.0577,0.0284,0.0223
s21112a,s71112a,0.0893,0.0275,0.0503
s21119a,s21312a,0.0552,,
s21119a,s31113a,0.0539,,
s21119a,s31114a,0.0579,,0.0905
s21119a,s6412xa,0.0632,,
s21119a,s66821a,0.062,,
s21119a,s66822a,0.0513,,
s21119a,z8776,0.0513,,
s21212a,s21311a,0.0869,,
s21212a,s22018a,0.0555,,
s21212a,s36893a,0.0715,,
s21212a,s41012a,0.1725,0.0973,
s21212a,s41119a,0.0869,0.0573,
s21212a,s42112a,0.0598,,
s21212a,s61012a,0.083,0.0487,
s21212a,s61214a,0.0555,,
s21212a,s61216a,0.0644,,
s21311a,s27331a,0.0993,,
s21311a,s31010a,0.0869,,
s21311a,s41012a,0.0564,,
s21311a,s4991xa,0.0767,,
s21311a,s4992xa,0.0707,,
s21311a,s61011a,0.0585,,
s21311a,s61214a,0.0545,,
s21312a,s27803a,0.0728,0.1514,0.0593
s21312a,s36438a,0.0702,,
s21312a,s3991xa,0.0569,,
s21312a,s41012a,0.052000000000000005,,
s21312a,s71112a,0.0718,,
s22010a,s22020a,0.3865,0.5708,
s22010a,s22030a,0.3243,0.2353,
s22010a,s22040a,0.2209,0.2353,
s22010a,s22050a,0.052000000000000005,0.1197,
s22010a,s22070a,0.1139,,
s22010a,s27892a,0.0645,,
s22010a,s32602a,0.0728,,
s22010a,s60811a,0.0718,,
s22011a,s22051a,0.1145,,
s22011a,s36420a,0.0637,,
s22018a,s22028a,0.4888,0.3664,0.4802
s22018a,s22038a,0.2978,0.1534,0.2586
s22018a,s22048a,0.2967,,0.1847
s22018a,s22058a,0.2412,0.0846,0.1499
s22018a,s22068a,0.1435,,0.0579
s22018a,s22078a,0.057,0.0319,0.0249
s22018a,s42112a,0.055,0.0213,0.0506
s22018a,s82832b,0.0515,,
s22018a,s92912a,0.0525,,
s22018a,t23341a,0.0535,,
s22018a,t23342a,0.0535,,
s22018a,t23362a,0.0525,,
s22018d,s22048d,0.1903,,
s22018d,s22058d,0.083,,
s22018d,s22060d,0.0909,,0.0862
s22018d,s2220xd,0.0897,,0.0806
s22018d,s272xxd,0.0644,,0.0686
s22018d,s27322d,0.0536,,0.0769
s22018d,s32028d,0.076,,0.1298
s22018d,s32119d,0.0728,,0.1372
s22018d,s32392d,0.076,,
s22018d,s36031d,0.0951,,
s22018d,s42401d,0.076,,
s22018d,s62101d,0.067,,
s22018d,s62102d,0.0698,,
s22018d,s81011d,0.0794,,
s22018d,s92902d,0.0909,,
s22019a,s22029a,0.3098,0.3026,0.3674
s22019a,s22039a,0.1819,0.1604,0.19699999999999998
s22019a,s22049a,0.0887,0.1544,0.1133
s22019a,s22059a,0.0774,0.0914,0.1002
s22019a,s32059a,0.0636,0.0636,0.027999999999999997
s22019a,s32811a,0.0506,,
s22019a,s40211a,0.051,0.0141,0.0102
s22019d,s22029d,0.5137,0.4182,0.2761
s22019d,s22039d,0.3427,0.2788,0.2209
s22019d,s22049d,0.1664,0.1472,0.1104
s22019d,s22059d,0.0989,0.0712,0.0905
s22019d,s22088d,0.0539,,
s22019d,s2232xd,0.0612,0.0208,0.0242
s22019d,s2239xd,0.0717,,
s22019d,s2243xd,0.0908,0.0982,0.1029
s22019d,s270xxd,0.0818,0.0243,0.0787
s22019d,s27322d,0.0962,0.0854,
s22019d,s32039d,0.0818,0.1455,0.0329
s22019d,s42102d,0.1443,0.0678,0.0733
s22019d,s52602d,0.0588,0.0854,
s22019d,s82831d,0.08,0.0645,0.031
s22019d,s82842d,0.0698,0.0422,
s22020a,s22030a,0.38799999999999996,0.5322,0.3642
s22020a,s22040a,0.25,0.3041,0.2854
s22020a,s22070a,0.0513,,0.1036
s22020a,s233xxa,0.0632,,
s22020a,s42034a,0.0526,,
s22028a,s22038a,0.4778,0.3998,0.3793
s22028a,s22048a,0.3561,0.1284,0.2759
s22028a,s22058a,0.2445,0.1366,0.2862
s22028a,s22068a,0.1457,,0.1385
s22028a,s22078a,0.0862,,0.0482
s22028a,s2221xa,0.0618,,0.0413
s22028a,s32048a,0.0509,0.025,0.054000000000000006
s22028a,s37041a,0.0585,,
s22028a,s82832b,0.0531,,
s22028a,s92912a,0.0542,,
s22029a,s22039a,0.35200000000000004,0.3566,0.2938
s22029a,s22049a,0.1892,0.2192,0.1814
s22029a,s22051a,0.0648,,0.0171
s22029a,s22059a,0.1153,0.1151,0.1188
s22029a,s22069a,0.0782,0.0756,0.0797
s22029a,s22079a,0.0556,0.0551,0.0518
s22029a,s22089a,0.0533,0.0121,0.0542
s22029a,s32039a,0.0502,0.0342,0.0372
s22029a,s42101a,0.0583,0.0453,
s22029a,s42102a,0.0604,,0.0296
s22029a,s42111a,0.0575,0.0388,0.0139
s22029a,s42112a,0.0733,0.0172,0.0295
s22029d,s22039d,0.4961,0.3892,0.25
s22029d,s22048d,0.0822,,
s22029d,s22049d,0.2996,0.2606,0.1875
s22029d,s22059d,0.1576,0.1661,0.1471
s22029d,s22069d,0.0878,0.0335,0.1505
s22029d,s22088d,0.0579,,
s22029d,s2243xd,0.0549,0.0674,0.0347
s22029d,s272xxd,0.0599,,0.0625
s22029d,s27322d,0.1018,0.0542,
s22029d,s32019d,0.0851,0.0524,0.0221
s22029d,s32029d,0.0611,0.0872,
s22029d,s32039d,0.0833,0.0777,
s22029d,s32049d,0.0667,0.0818,
s22029d,s32129d,0.0665,,
s22029d,s36031d,0.0822,,
s22029d,s42102d,0.2036,0.0389,0.0771
s22029d,s52602d,0.0642,0.1085,
s22029d,s72302d,0.0822,,
s22030a,s22040a,0.4742,0.4,0.3748
s22030a,s22050a,0.1661,0.2283,0.2316
s22030a,s22060a,0.0769,0.0761,0.1233
s22030a,s22070a,0.0878,,0.0953
s22030a,s22080a,0.0598,,0.0449
s22038a,s22048a,0.3847,0.3101,0.5862
s22038a,s22058a,0.2719,0.1789,0.3149
s22038a,s22068a,0.0707,,0.1108
s22038a,s22078a,0.0564,,0.0723
s22038a,s2221xa,0.0612,,0.0207
s22038a,s24103a,0.0527,,
s22038a,s32038a,0.0686,0.0514,0.0348
s22038a,s32048a,0.0753,0.0497,0.054000000000000006
s22038a,s36899a,0.068,,
s22038a,s37041a,0.0544,,
s22038a,s42111a,0.0606,,0.0212
s22039a,s22049a,0.4261,0.4189,0.3595
s22039a,s22059a,0.2579,0.1993,0.2203
s22039a,s22069a,0.1167,0.0614,0.102
s22039a,s22079a,0.0554,0.0934,0.0884
s22039d,s22049d,0.4863,0.5082,0.375
s22039d,s22059d,0.2421,0.2196,0.1961
s22039d,s22069d,0.1243,0.1042,0.1882
s22039d,s22079d,0.0829,0.0999,0.1906
s22039d,s22088d,0.0526,0.0584,
s22039d,s22089d,0.0619,0.0203,0.1052
s22039d,s2221xd,0.062,,
s22039d,s225xxd,0.0637,,0.0536
s22039d,s272xxd,0.1081,0.0398,
s22039d,s27321d,0.085,0.1139,0.0427
s22039d,s27322d,0.0943,,
s22039d,s32019d,0.1048,0.0352,0.0221
s22039d,s32029d,0.0603,0.0443,0.057
s22039d,s32039d,0.0813,0.0529,
s22039d,s32049d,0.0645,0.0558,
s22039d,s32129d,0.0587,,
s22039d,s36031d,0.0687,,
s22039d,s51802d,0.0654,,
s22039d,s52202d,0.0654,,
s22039d,s52602d,0.1142,0.1198,
s22039d,s8001xd,0.0637,,
s22039d,t2200xd,0.0687,,
s22040a,s22050a,0.2378,0.2664,0.2538
s22040a,s22070a,0.0513,0.0433,0.0525
s22040a,s32602a,0.062,,
s22048a,s22058a,0.4092,0.431,0.45799999999999996
s22048a,s22068a,0.1561,0.0769,0.2771
s22048a,s22078a,0.06,0.0683,0.1205
s22048a,s32038a,0.0713,0.0788,0.0174
s22048a,s32048a,0.0526,0.0761,0.018000000000000002
s22048a,s37052a,0.0555,,
s22048a,s90512a,0.0539,,
s22048a,t79a3xa,0.0698,,
s22048d,s22058d,0.1725,,
s22048d,s22060d,0.0951,,
s22048d,s22068d,0.0951,,
s22048d,s22088d,0.0632,,
s22048d,s2221xd,0.0822,,
s22048d,s272xxd,0.1317,,
s22048d,s27321d,0.0951,,
s22048d,s41102d,0.0951,,
s22048d,s42102d,0.0544,,
s22048d,s72302d,0.1,,
s22048d,s80811d,0.0564,,
s22048d,s82201d,0.0659,,
s22048d,s82202d,0.0608,,
s22049a,s22051a,0.0732,0.0215,0.0388
s22049a,s22059a,0.3489,0.2907,0.2779
s22049a,s22069a,0.1223,0.1314,0.1188
s22049a,s22079a,0.0573,0.0905,0.0974
s22049a,s27329a,0.0615,0.0093,0.0097
s22049d,s22058d,0.1229,,
s22049d,s22059d,0.3792,0.3997,0.4413
s22049d,s22068d,0.0644,,0.0665
s22049d,s22069d,0.0816,0.2288,0.3764
s22049d,s22079d,0.0816,0.133,0.3812
s22049d,s22089d,0.0614,0.0397,0.0702
s22049d,s2220xd,0.0568,0.0555,0.0265
s22049d,s2221xd,0.0599,,
s22049d,s32019d,0.1253,0.052000000000000005,0.0442
s22049d,s32039d,0.0538,0.0765,0.0686
s22049d,s52202d,0.0629,,
s22049d,s7291xd,0.0797,,
s22049d,s8001xd,0.0614,,
s22049d,s82002d,0.0726,,
s22049d,t2200xd,0.0659,,
s22050a,s22060a,0.2076,0.2941,0.3659
s22050a,s22070a,0.146,0.1582,0.1568
s22050a,s29012a,0.052000000000000005,,
s22050a,s32020a,0.0555,,0.0726
s22050a,s82251c,0.0564,,
s22050d,s22060d,0.1818,0.3621,
s22050d,s22070d,0.076,0.2716,
s22050d,s2221xd,0.0794,,
s22050d,s271xxd,0.067,,
s22050d,s32010d,0.086,,
s22050d,s36031d,0.0951,,
s22050d,s42002d,0.0598,0.0343,
s22050d,s42022d,0.0869,,
s22050d,s42101d,0.0536,,
s22050d,s42102d,0.1071,,
s22051a,s22061a,0.3333,0.1903,0.2143
s22051a,s22071a,0.1681,,0.083
s22051a,s27892a,0.0548,,
s22051a,s29012a,0.0536,,
s22051a,s37041a,0.0608,,
s22051a,s42111a,0.0626,,
s22051a,s42112a,0.0559,,0.0276
s22051a,s82392a,0.055999999999999994,,
s22051a,s83511a,0.0597,,
s22058a,s22068a,0.3332,0.2643,0.4633
s22058a,s22069a,0.0594,,0.0099
s22058a,s22078a,0.1017,0.18100000000000002,0.1964
s22058a,s22088a,0.1103,0.1198,0.1233
s22058a,s2221xa,0.0771,0.0213,0.0575
s22058a,s32018a,0.0719,0.0472,0.1041
s22058a,s32038a,0.0639,0.0487,0.1153
s22058a,s32048a,0.0692,0.0708,0.0849
s22058d,s22060d,0.083,,
s22058d,s22068d,0.3322,,
s22058d,s2220xd,0.0888,,
s22058d,s2249xd,0.0777,,
s22058d,s271xxd,0.1274,,
s22058d,s27322d,0.0518,,
s22058d,s27329d,0.0535,,
s22058d,s32018d,0.0502,,
s22058d,s32028d,0.0712,,
s22058d,s32301d,0.0799,,
s22058d,s42292d,0.0593,,
s22058d,s52201d,0.0502,,
s22058d,s82201d,0.0614,,
s22058d,s82202d,0.0573,,
s22059a,s22069a,0.2296,0.3163,0.2669
s22059a,s22079a,0.1262,0.1728,0.2123
s22059a,s22089a,0.0718,0.0687,0.0795
s22059a,s2220xa,0.0514,0.008,0.0329
s22059a,s27321a,0.0522,0.0304,0.0441
s22059a,s27329a,0.0764,0.0084,0.0164
s22059d,s22069d,0.3057,0.3185,0.4078
s22059d,s22079d,0.191,0.2116,0.3265
s22059d,s27321d,0.0781,,0.0376
s22059d,s27322d,0.1276,0.0479,
s22059d,s32019d,0.1026,0.0172,0.0425
s22059d,s32029d,0.0591,0.1066,0.0804
s22059d,s32039d,0.0784,0.0753,0.0629
s22059d,s32129d,0.0505,,
s22059d,s36031d,0.0564,,
s22059d,s36113d,0.0989,0.0926,0.0462
s22059d,s40812d,0.0515,,
s22059d,s42001d,0.0993,,
s22059d,s7291xd,0.0748,,
s22059d,s82002d,0.0689,,
s22059d,t2200xd,0.0564,,
s22060a,s22070a,0.2635,0.3165,0.2843
s22060a,s22080a,0.0598,0.1295,0.0758
s22060a,s32020a,0.0535,,0.0818
s22060a,t792xxa,0.0508,,
s22060d,s22070d,0.1521,0.4167,
s22060d,s22080d,0.0624,0.0851,0.1897
s22060d,s2220xd,0.0598,,
s22060d,s271xxd,0.067,,
s22060d,s36031d,0.0951,,
s22060d,s42101d,0.0536,,
s22060d,s42102d,0.0536,,0.08199999999999999
s22060d,s81811d,0.0536,,
s22061a,s22071a,0.3922,,0.1554
s22061a,s32040a,0.0511,,
s22061a,s61012a,0.0573,,
s22061a,s83511a,0.0597,,
s22068a,s22078a,0.2599,0.3553,0.4281
s22068a,s22088a,0.09300000000000001,0.1572,0.2222
s22068a,s24103a,0.1241,,
s22068a,s27331a,0.0544,0.0286,0.0465
s22068d,s22088d,0.062,,0.2317
s22068d,s271xxd,0.067,,
s22068d,s272xxd,0.0644,,0.0665
s22068d,s82201d,0.0644,,
s22068d,s82202d,0.0597,,
s22069a,s22079a,0.2386,0.2135,0.315
s22069a,s22089a,0.1212,0.0857,0.1419
s22069a,s2221xa,0.0513,0.0365,0.0188
s22069a,s2239xa,0.0533,0.0129,0.0097
s22069a,s272xxa,0.0535,0.0278,0.0616
s22069d,s22079d,0.2759,0.3054,0.5362
s22069d,s22089d,0.0554,0.1487,0.1407
s22069d,s2243xd,0.0869,0.0798,0.0976
s22069d,s27321d,0.0702,0.0718,0.0633
s22069d,s301xxd,0.0726,0.0347,
s22069d,s32019d,0.0795,0.0658,0.08
s22069d,s42001d,0.0918,,0.0571
s22069d,s42102d,0.0751,0.0306,0.0597
s22070a,s22080a,0.1369,0.2018,0.1287
s22070a,s32010a,0.0635,0.0547,0.0441
s22070a,s32012a,0.0569,,
s22070a,s32020a,0.0568,,0.1108
s22070a,s32030a,0.1114,0.0382,0.0784
s22070a,s32040a,0.054000000000000006,0.0414,0.0953
s22070a,s42131a,0.0659,,
s22070a,s60212a,0.0555,,
s22070a,s9002xa,0.0513,,
s22070a,s92344a,0.0629,,
s22070a,s92354a,0.0526,,
s22070d,s22080d,0.1217,0.2127,
s22070d,s32010d,0.1232,0.0693,
s22071a,s24103a,0.0767,,
s22071a,s32040a,0.062,,
s22071a,s52531a,0.0509,,
s22071a,s83511a,0.0794,,
s22078a,s22088a,0.121,0.2364,0.3548
s22078a,s233xxa,0.0627,,
s22078a,s24103a,0.062,,
s22078a,s32018a,0.0677,0.1348,0.1625
s22078a,s32028a,0.0855,0.1352,0.16399999999999998
s22078a,s32038a,0.0786,0.0653,0.1854
s22078a,s32048a,0.105,0.0637,0.1588
s22078a,s322xxa,0.0525,0.0284,
s22078a,s37011a,0.0548,,
s22079a,s22089a,0.1711,0.1278,0.2074
s22079a,s272xxa,0.0571,0.016,0.0356
s22079a,s32019a,0.0541,0.0604,0.1123
s22079a,s32029a,0.0752,0.0636,0.0693
s22079a,s32039a,0.065,0.0841,0.0768
s22079a,s32049a,0.0679,0.0578,0.055999999999999994
s22079d,s22080d,0.0537,,
s22079d,s22089d,0.1385,0.1007,0.285
s22079d,s27321d,0.0702,0.0536,
s22079d,s32019d,0.0993,0.0875,0.1058
s22079d,s40812d,0.0866,,
s22079d,s42001d,0.0918,,0.0645
s22079d,s52201d,0.0739,,
s22080a,s32010a,0.1685,0.1395,0.08900000000000001
s22080a,s32020a,0.0555,0.1019,0.1256
s22080a,s32030a,0.0877,0.0934,0.0427
s22080a,s32040a,0.061,,0.0449
s22080d,s32010d,0.2102,0.1987,0.1099
s22080d,s32011d,0.0608,,
s22080d,s32020d,0.0616,0.1247,0.1078
s22080d,s40812d,0.0608,,
s22080d,s82142d,0.0889,,
s22080d,s92001d,0.0624,,
s22081a,s32011a,0.10300000000000001,0.0212,0.0916
s22088a,s32018a,0.1286,0.168,0.1714
s22088a,s32028a,0.1151,0.156,0.1883
s22088a,s32038a,0.0632,0.0952,0.1798
s22088a,s32048a,0.0659,0.0748,0.1691
s22088d,s2243xd,0.054000000000000006,0.0172,0.0171
s22088d,s271xxd,0.0526,,
s22088d,s31109d,0.0552,,
s22088d,s32011d,0.0566,,0.0606
s22088d,s36039d,0.0593,,0.0566
s22088d,s36116d,0.0513,,
s22088d,s41102d,0.062,0.1569,
s22088d,s52602d,0.0539,,
s22089a,s32019a,0.1483,0.2219,0.1463
s22089a,s32029a,0.1472,0.1376,0.1038
s22089a,s32038a,0.0537,0.0061,
s22089a,s32039a,0.1025,0.1122,0.1155
s22089a,s32049a,0.1006,0.1085,0.0916
s22089a,s32059a,0.0523,0.0562,0.0687
s22089d,s2243xd,0.114,0.0807,0.0481
s22089d,s225xxd,0.1287,,0.0332
s22089d,s27322d,0.0585,,
s22089d,s32019d,0.2376,0.1926,0.1175
s22089d,s32029d,0.1416,0.2341,0.0709
s22089d,s32039d,0.1315,0.1692,
s22089d,s32049d,0.1463,0.1555,0.0758
s22089d,s32059d,0.0523,0.0387,0.0289
s22089d,s42001d,0.0767,0.0193,0.0274
s22089d,s42101d,0.0877,0.0198,0.0332
s22089d,s42102d,0.0877,,
s2220xa,s2243xa,0.1256,0.1039,0.1547
s2220xa,s2691xa,0.0553,0.0381,0.0156
s2220xa,s270xxa,0.0618,0.0367,0.03
s2220xa,s27322a,0.0697,0.0494,0.0371
s2220xa,s27329a,0.0649,0.0561,0.0515
s2220xd,s2241xd,0.0631,0.0504,0.0351
s2220xd,s2243xd,0.1751,0.1374,0.1789
s2220xd,s2249xd,0.1483,0.0501,0.0873
s2220xd,s270xxd,0.0522,0.042,0.1154
s2220xd,s271xxd,0.0573,0.1167,
s2220xd,s32019d,0.071,0.0471,0.0176
s2220xd,s32029d,0.0517,0.0373,0.0204
s2220xd,s32049d,0.0928,0.0217,
s2220xd,s36113d,0.0865,0.0296,
s2220xd,s36892d,0.0601,,
s2220xd,s42001d,0.0968,0.0261,0.1133
s2220xd,s42002d,0.0652,0.0705,0.0769
s2220xd,s42101d,0.0545,0.0549,
s2220xd,s42102d,0.0545,0.0264,0.0466
s2220xd,s7291xd,0.0515,,0.0466
s2220xd,s82141d,0.0659,,0.0436
s2220xd,s82142d,0.0652,,
s2220xd,s8252xd,0.0598,,
s2220xd,s82892d,0.0525,,0.0233
s2221xa,s2222xa,0.0619,0.03,0.045
s2221xa,s225xxa,0.0872,0.0429,0.0106
s2221xa,s2691xa,0.0606,0.0438,
s2221xa,s27322a,0.0631,0.0664,0.0184
s2221xa,s32049a,0.0602,0.0076,0.0156
s2221xa,s42022a,0.0836,,0.0235
s2221xd,s2239xd,0.0822,,
s2221xd,s2243xd,0.0732,,
s2221xd,s270xxd,0.062,,
s2221xd,s27322d,0.0509,,
s2221xd,s32049d,0.0667,,
s2221xd,s32059d,0.0769,,
s2221xd,s40022d,0.07400000000000001,,
s2221xd,s42022d,0.0767,,
s2221xd,s42101d,0.0509,,
s2221xd,s42102d,0.1018,,
s2221xd,s42402d,0.0689,,
s2221xd,s52202d,0.0767,,
s2221xd,s5292xd,0.1198,,
s2221xd,s62306d,0.0794,,
s2221xd,s72352d,0.0822,,
s2221xd,s82201d,0.0599,,
s2222xa,s2243xa,0.0733,0.0679,0.0678
s2222xa,s225xxa,0.0642,0.0515,0.0205
s2231xa,s270xxa,0.0742,0.0867,0.0621
s2231xa,s27321a,0.0646,0.0651,0.0502
s2231xd,s32029d,0.0642,0.0542,0.0593
s2231xd,s32049d,0.0616,0.0417,0.062
s2231xd,s32512d,0.0668,0.0259,
s2231xd,s36116d,0.0717,,0.0497
s2231xd,s42001d,0.0637,0.0985,
s2232xa,s270xxa,0.0605,0.0815,0.0707
s2232xd,s32011d,0.0621,,
s2232xd,s36039d,0.063,0.0443,
s2239xd,s5292xd,0.0659,,
s2241xa,s270xxa,0.1558,0.1892,0.18
s2241xa,s271xxa,0.0806,0.0792,0.0658
s2241xa,s272xxa,0.0874,0.1229,0.1051
s2241xa,s27321a,0.127,0.1179,0.1464
s2241xa,s32029a,0.0566,0.0438,0.048
s2241xa,t797xxa,0.0537,0.0817,0.0607
s2241xd,s270xxd,0.1636,0.1393,0.11800000000000001
s2241xd,s27321d,0.0927,0.0739,0.0363
s2241xd,s32019d,0.0606,0.0459,0.0257
s2241xd,s32029d,0.0773,0.0773,0.0265
s2241xd,s32039d,0.0627,0.0896,0.0269
s2241xd,s32591d,0.0606,0.0593,
s2241xd,s42001d,0.0733,0.0622,0.081
s2241xd,s42101d,0.0652,0.0836,0.0641
s2242xa,s270xxa,0.18600000000000003,0.1781,0.2016
s2242xa,s271xxa,0.0766,0.0674,0.0654
s2242xa,s272xxa,0.0752,0.1072,0.1008
s2242xa,s27321a,0.14,0.1514,0.1174
s2242xa,s301xxa,0.055,0.0311,0.0367
s2242xa,s42022a,0.0539,0.0561,0.0615
s2242xa,t797xxa,0.0726,0.0639,0.0535
s2242xd,s270xxd,0.171,0.1099,0.1205
s2242xd,s27329d,0.0552,0.0481,0.0347
s2242xd,s32039d,0.0613,0.0393,0.0255
s2242xd,s3210xd,0.0575,0.0308,0.0308
s2242xd,s3282xd,0.0622,0.0438,0.0391
s2242xd,s42002d,0.0769,0.0876,0.1162
s2243xa,s270xxa,0.1408,0.1163,0.1196
s2243xa,s271xxa,0.0683,0.0733,0.0596
s2243xa,s272xxa,0.0907,0.1033,0.1392
s2243xa,s27321a,0.0733,0.0715,0.0951
s2243xa,s27322a,0.1299,0.1113,0.1364
s2243xa,s32019a,0.0719,0.0954,0.0676
s2243xa,s32029a,0.0846,0.0823,0.0493
s2243xa,s32039a,0.0903,0.0558,0.0446
s2243xa,s32049a,0.0674,0.0412,0.0299
s2243xa,s3210xa,0.0514,0.0237,0.0394
s2243xa,t794xxa,0.0819,0.0668,0.08900000000000001
s2243xa,t797xxa,0.0536,0.0517,0.0743
s2243xd,s225xxd,0.055,,
s2243xd,s270xxd,0.1675,0.0891,0.174
s2243xd,s27321d,0.0873,0.0343,0.0665
s2243xd,s27322d,0.1242,0.0344,0.0523
s2243xd,s32019d,0.1697,0.08800000000000001,0.0559
s2243xd,s32029d,0.1248,0.0837,0.0305
s2243xd,s32039d,0.1095,0.0743,0.0319
s2243xd,s32049d,0.1153,0.0604,0.047
s2243xd,s32059d,0.0679,0.0164,0.0328
s2243xd,s32401d,0.0689,0.0321,0.0167
s2243xd,s32402d,0.081,,0.0484
s2243xd,s32810d,0.0676,0.0155,0.0306
s2243xd,s36039d,0.055,0.034,0.0347
s2243xd,s36113d,0.0545,0.0856,0.0516
s2243xd,s36116d,0.0903,0.0173,
s2243xd,s42001d,0.0505,0.0819,0.0806
s2243xd,s42002d,0.0637,0.047,0.0295
s2243xd,s42101d,0.0887,0.0834,0.0513
s2243xd,s42102d,0.142,0.0986,0.0981
s2243xd,s82002d,0.051,0.0168,0.0169
